customer_id,birth_date,join_date,plan_type,churn_in_3mos
12698,1988-06-22,2020-07-10,prepaid,1
12699,1997-02-25,2019-08-22,postpaid,0
12700,2007-02-12,2018-10-12,prepaid,0
12701,1999-06-26,2017-07-22,prepaid,1
12702,2006-09-09,2014-02-02,prepaid,0
12703,2008-04-16,2018-10-06,prepaid,0
12704,1968-10-29,2017-05-04,postpaid,0
12705,2006-11-15,2013-07-24,prepaid,0
12706,1975-11-05,2015-06-21,prepaid,1
12707,1975-10-28,2012-10-24,prepaid,0
12708,1963-08-05,2015-10-17,prepaid,1
12709,1977-10-29,2013-02-19,prepaid,0
12710,1993-04-12,2014-09-10,prepaid,0
12711,1973-01-13,2012-02-06,postpaid,0
12712,1983-07-03,2014-11-30,prepaid,0
12713,1964-11-22,2015-04-14,prepaid,1
12714,1985-11-09,2020-02-08,pay-as-you-go,0
12715,1964-05-30,2017-12-22,postpaid,1
12716,1982-12-01,2013-05-26,postpaid,1
12717,1998-08-06,2015-08-25,prepaid,0
12718,2000-09-02,2014-07-19,prepaid,0
12719,1971-06-04,2018-02-16,prepaid,0
12720,1963-05-24,2017-04-14,prepaid,0
12721,2008-10-12,2013-09-15,postpaid,1
12722,1991-04-06,2014-08-27,prepaid,0
12723,1963-05-07,2012-09-25,postpaid,0
12724,1995-02-01,2015-04-04,prepaid,0
12725,1981-07-14,2017-09-14,postpaid,1
12726,1968-12-19,2019-01-16,prepaid,1
12727,2002-10-14,2016-09-04,prepaid,0
12728,1996-05-23,2015-02-11,pay-as-you-go,0
12729,1987-02-04,2018-03-22,postpaid,0
12730,1968-12-05,2015-08-30,prepaid,1
12731,1969-01-24,2020-02-23,prepaid,0
12732,1986-04-18,2016-06-10,postpaid,0
12733,1986-04-03,2014-04-20,prepaid,1
12734,1964-06-14,2014-09-30,pay-as-you-go,0
12735,2005-09-24,2017-08-08,prepaid,0
12736,1976-07-20,2014-07-03,postpaid,0
12737,1983-09-28,2017-03-05,prepaid,0
12738,2002-11-22,2013-04-01,prepaid,0
12739,1981-10-12,2015-08-30,pay-as-you-go,0
12740,1983-11-22,2019-12-20,prepaid,0
12741,1961-10-01,2012-03-09,prepaid,1
12742,1974-07-16,2013-01-29,prepaid,0
12743,1966-11-02,2017-11-13,prepaid,0
12744,1978-01-11,2016-11-25,prepaid,0
12745,1984-06-19,2013-05-16,postpaid,0
12746,1986-08-31,2013-02-04,postpaid,0
12747,1987-05-10,2019-05-13,postpaid,0
12748,1969-04-25,2013-04-27,pay-as-you-go,1
12749,1969-04-30,2016-04-03,prepaid,1
12750,1961-12-26,2012-04-26,prepaid,1
12751,1985-01-19,2013-07-26,prepaid,0
12752,1972-03-28,2015-12-27,pay-as-you-go,0
12753,1960-08-23,2016-09-01,postpaid,0
12754,2000-06-23,2017-04-15,postpaid,0
12755,1984-09-14,2012-08-26,postpaid,1
12756,1974-06-11,2020-03-29,postpaid,0
12757,1993-04-08,2013-02-02,prepaid,1
12758,1999-12-12,2020-02-05,postpaid,0
12759,1989-05-17,2015-04-08,postpaid,0
12760,1980-04-12,2014-12-01,postpaid,0
12761,2003-04-26,2018-09-09,prepaid,0
12762,2003-05-16,2014-08-17,prepaid,0
12763,1988-10-12,2014-05-12,prepaid,0
12764,2003-06-04,2017-04-22,prepaid,0
12765,1975-12-03,2019-07-12,prepaid,0
12766,1969-09-21,2016-10-27,prepaid,0
12767,1966-07-11,2012-10-11,pay-as-you-go,0
12768,1996-01-02,2020-06-17,pay-as-you-go,1
12769,1993-01-28,2017-06-05,postpaid,0
12770,2005-01-23,2013-06-15,prepaid,1
12771,1989-12-16,2014-03-25,postpaid,0
12772,1961-12-03,2017-12-20,prepaid,1
12773,1981-10-18,2015-07-11,pay-as-you-go,0
12774,1981-04-25,2012-11-30,prepaid,0
12775,1974-07-21,2019-06-09,prepaid,0
12776,1960-10-12,2020-02-09,pay-as-you-go,1
12777,2008-02-28,2017-01-09,postpaid,1
12778,1986-01-01,2013-10-30,prepaid,0
12779,2002-04-04,2018-06-21,prepaid,0
12780,1984-12-20,2013-06-23,postpaid,1
12781,1975-08-24,2018-07-06,prepaid,1
12782,1969-12-19,2017-04-19,postpaid,1
12783,2007-05-08,2015-10-27,prepaid,0
12784,1975-06-12,2019-01-23,prepaid,0
12785,1975-10-21,2017-10-27,prepaid,0
12786,1997-09-18,2019-10-30,prepaid,0
12787,2007-12-18,2017-03-06,postpaid,0
12788,1970-12-11,2015-05-03,postpaid,0
12789,1994-05-14,2018-12-26,prepaid,1
12790,1989-06-22,2016-02-03,prepaid,0
12791,1965-02-13,2018-05-26,postpaid,0
12792,1980-04-16,2017-09-08,postpaid,1
12793,1991-06-22,2018-03-23,prepaid,0
12794,1976-01-19,2015-04-14,prepaid,0
12795,1998-08-02,2016-01-15,prepaid,0
12796,1981-05-06,2012-05-14,prepaid,0
12797,1984-08-10,2020-07-15,postpaid,0
12798,1989-01-13,2017-10-20,prepaid,1
12799,1963-02-28,2013-03-08,postpaid,1
12800,1996-04-28,2013-12-31,prepaid,0
12801,1988-10-18,2019-03-01,prepaid,0
12802,1990-12-12,2016-08-28,prepaid,1
12803,2005-10-05,2019-06-10,prepaid,0
12804,1976-01-31,2017-05-29,prepaid,0
12805,1962-06-08,2016-06-20,prepaid,0
12806,1993-05-15,2015-04-25,prepaid,1
12807,1983-10-14,2012-05-01,prepaid,0
12808,1990-08-31,2018-01-06,prepaid,0
12809,2008-12-07,2012-08-26,prepaid,0
12810,1977-04-05,2013-06-02,prepaid,1
12811,1980-10-20,2014-01-28,postpaid,0
12812,2008-09-19,2015-03-09,prepaid,1
12813,1996-03-18,2014-12-10,prepaid,0
12814,1991-12-13,2017-07-08,prepaid,0
12815,1975-04-08,2013-05-16,prepaid,0
12816,1993-09-19,2015-03-29,pay-as-you-go,0
12817,1966-11-30,2017-12-18,postpaid,0
12818,1996-12-02,2013-04-03,prepaid,0
12819,2001-05-29,2018-06-01,prepaid,0
12820,1983-12-25,2013-02-09,prepaid,0
12821,1979-06-21,2014-06-20,pay-as-you-go,1
12822,1985-03-10,2017-08-01,prepaid,0
12823,1977-07-06,2018-02-08,postpaid,0
12824,1991-09-20,2020-04-20,pay-as-you-go,1
12825,1988-04-02,2013-04-25,prepaid,0
12826,2000-06-07,2014-08-24,prepaid,0
12827,2002-02-13,2017-08-04,prepaid,0
12828,1979-05-11,2015-05-10,prepaid,0
12829,1988-01-22,2014-09-24,prepaid,1
12830,1961-01-12,2018-04-18,prepaid,0
12831,1966-01-18,2013-02-16,prepaid,0
12832,1989-07-21,2018-03-23,prepaid,0
12833,1968-02-02,2016-09-26,prepaid,0
12834,1989-02-17,2012-05-13,prepaid,0
12835,1976-05-18,2012-04-19,prepaid,1
12836,1969-02-12,2013-01-15,postpaid,0
12837,1972-12-20,2020-05-19,postpaid,0
12838,2008-08-10,2016-03-28,prepaid,0
12839,2008-06-09,2020-07-13,pay-as-you-go,1
12840,1969-12-08,2018-11-28,prepaid,1
12841,1989-08-01,2016-07-14,postpaid,0
12842,1995-11-09,2018-05-21,postpaid,0
12843,1960-05-15,2013-06-15,prepaid,0
12844,1969-08-18,2013-05-12,prepaid,0
12845,1998-03-28,2012-01-05,postpaid,0
12846,1966-07-20,2017-03-19,prepaid,0
12847,1968-01-16,2019-09-26,prepaid,0
12848,1983-12-29,2015-05-02,prepaid,0
12849,1996-12-20,2020-07-04,postpaid,0
12850,2004-01-23,2012-04-12,postpaid,1
12851,2006-12-18,2013-01-05,prepaid,0
12852,1961-09-22,2017-02-28,postpaid,0
12853,1964-04-20,2014-10-06,prepaid,1
12854,1986-01-30,2013-03-20,prepaid,0
12855,1985-06-16,2015-02-19,prepaid,0
12856,1967-10-04,2013-08-13,prepaid,0
12857,1977-03-06,2012-05-01,prepaid,0
12858,1978-06-18,2017-01-10,pay-as-you-go,0
12859,1996-05-17,2012-09-29,postpaid,0
12860,1993-07-30,2019-04-17,prepaid,0
12861,1960-11-06,2016-03-21,prepaid,0
12862,2007-10-08,2015-02-05,prepaid,0
12863,1990-08-27,2020-05-28,prepaid,1
12864,1984-02-12,2013-08-12,prepaid,1
12865,1976-01-02,2014-08-15,postpaid,0
12866,1967-04-22,2017-03-10,prepaid,0
12867,1978-10-16,2019-11-23,prepaid,1
12868,1984-12-19,2015-10-19,pay-as-you-go,0
12869,1980-11-20,2017-07-02,prepaid,0
12870,1983-07-25,2012-12-04,postpaid,0
12871,1981-06-07,2017-06-24,pay-as-you-go,1
12872,1972-03-26,2017-06-25,postpaid,1
12873,1995-03-12,2012-11-26,prepaid,0
12874,1962-03-11,2020-04-14,prepaid,0
12875,1983-03-16,2012-03-05,prepaid,1
12876,1962-11-24,2015-04-14,postpaid,1
12877,1989-08-18,2017-12-08,prepaid,1
12878,1997-06-01,2015-08-01,pay-as-you-go,0
12879,1989-07-25,2014-03-08,prepaid,0
12880,1998-02-04,2014-03-22,prepaid,0
12881,1998-06-30,2017-03-29,prepaid,1
12882,1996-07-14,2015-06-25,postpaid,1
12883,1989-04-04,2015-09-13,prepaid,0
12884,2006-05-22,2013-07-30,prepaid,0
12885,1988-01-19,2020-05-01,postpaid,1
12886,1983-08-04,2016-11-05,prepaid,0
12887,1979-04-11,2015-03-20,prepaid,0
12888,1989-07-09,2014-03-19,prepaid,0
12889,1967-06-14,2015-06-09,pay-as-you-go,0
12890,1985-06-05,2016-06-13,prepaid,1
12891,1972-01-18,2018-11-15,prepaid,1
12892,1965-07-12,2017-12-16,postpaid,0
12893,1990-11-06,2018-02-21,pay-as-you-go,0
12894,1991-12-01,2019-12-18,postpaid,0
12895,1996-08-04,2012-04-06,prepaid,0
12896,1996-06-10,2013-05-30,prepaid,1
12897,1980-07-02,2017-03-09,prepaid,0
12898,1971-05-22,2016-12-06,prepaid,0
12899,1992-04-04,2020-06-08,postpaid,0
12900,1983-01-02,2017-12-26,prepaid,1
12901,1992-11-16,2013-01-23,prepaid,0
12902,1990-09-23,2018-05-19,postpaid,0
12903,1988-09-04,2018-04-18,prepaid,0
12904,1980-12-30,2019-10-14,prepaid,0
12905,1975-07-24,2013-01-25,prepaid,0
12906,1987-06-12,2016-11-24,prepaid,1
12907,2001-07-11,2018-11-12,prepaid,1
12908,1985-08-24,2013-12-20,postpaid,0
12909,1985-04-24,2019-12-01,pay-as-you-go,1
12910,1991-08-16,2016-08-28,prepaid,0
12911,1978-01-02,2014-04-19,pay-as-you-go,1
12912,1980-02-15,2017-08-16,prepaid,0
12913,1965-12-14,2013-01-13,prepaid,0
12914,1985-11-22,2017-03-05,prepaid,0
12915,1980-05-20,2020-07-07,prepaid,0
12916,2003-07-11,2018-07-17,postpaid,1
12917,1967-01-04,2016-12-02,pay-as-you-go,0
12918,2000-05-28,2015-12-26,prepaid,0
12919,1961-06-18,2016-07-31,prepaid,0
12920,1999-09-11,2018-06-17,prepaid,1
12921,1984-04-01,2020-06-17,postpaid,0
12922,1997-11-17,2018-03-17,pay-as-you-go,1
12923,1997-08-04,2020-07-07,prepaid,0
12924,2001-05-24,2017-05-10,prepaid,0
12925,1991-07-07,2017-02-20,postpaid,1
12926,1990-01-21,2018-06-30,prepaid,0
12927,1996-03-21,2019-07-24,prepaid,0
12928,1998-12-09,2013-07-13,postpaid,0
12929,1997-02-05,2015-05-13,prepaid,1
12930,1992-09-02,2015-03-28,pay-as-you-go,0
12931,2001-10-10,2014-05-22,prepaid,0
12932,1985-03-15,2012-02-13,prepaid,0
12933,1999-10-18,2016-05-18,prepaid,1
12934,1988-04-28,2015-08-26,prepaid,1
12935,1986-04-02,2013-08-07,prepaid,1
12936,2005-10-31,2017-04-19,prepaid,0
12937,1974-06-07,2014-10-04,prepaid,1
12938,2007-03-21,2014-03-20,prepaid,1
12939,1987-01-09,2015-04-23,prepaid,0
12940,1994-05-31,2019-09-29,prepaid,1
12941,1989-05-22,2017-11-05,prepaid,1
12942,2004-08-25,2019-04-04,prepaid,1
12943,1976-02-11,2013-11-19,prepaid,0
12944,1967-10-25,2017-04-21,pay-as-you-go,0
12945,1970-12-16,2014-02-18,prepaid,0
12946,1998-06-24,2018-03-19,prepaid,0
12947,1981-08-07,2017-12-06,postpaid,0
12948,1978-11-25,2014-09-07,pay-as-you-go,1
12949,1992-11-07,2015-02-23,prepaid,0
12950,2003-08-06,2013-09-14,pay-as-you-go,0
12951,1974-11-03,2019-09-07,prepaid,0
12952,1978-09-20,2015-07-07,prepaid,1
12953,2007-02-10,2013-02-18,pay-as-you-go,0
12954,1987-07-27,2013-12-01,prepaid,0
12955,1997-10-25,2015-11-03,prepaid,0
12956,2007-07-02,2012-07-08,prepaid,1
12957,1999-11-27,2015-06-24,prepaid,0
12958,1990-08-17,2013-10-03,postpaid,0
12959,1964-09-11,2012-08-19,postpaid,0
12960,1995-07-05,2018-11-27,prepaid,1
12961,2004-03-30,2016-08-23,prepaid,0
12962,2006-06-11,2020-04-06,prepaid,0
12963,1986-09-10,2012-08-30,postpaid,0
12964,1962-06-28,2013-03-20,prepaid,0
12965,1985-01-27,2012-03-31,prepaid,1
12966,2000-05-13,2015-01-28,prepaid,1
12967,1985-09-27,2015-04-08,postpaid,1
12968,2001-05-26,2018-12-05,prepaid,0
12969,1967-01-02,2019-07-29,postpaid,0
12970,2004-04-23,2014-04-13,prepaid,0
12971,1962-01-06,2019-06-16,prepaid,0
12972,1987-09-24,2015-09-27,prepaid,0
12973,1974-11-02,2017-08-14,prepaid,1
12974,1987-11-24,2019-10-30,prepaid,0
12975,2001-01-18,2012-11-04,pay-as-you-go,0
12976,1980-01-03,2014-01-03,postpaid,0
12977,1990-06-22,2019-08-03,prepaid,0
12978,1996-05-23,2012-02-03,prepaid,0
12979,1973-04-18,2016-06-07,prepaid,0
12980,1987-06-05,2020-06-01,prepaid,1
12981,1994-11-04,2014-03-20,prepaid,1
12982,1960-05-08,2013-05-15,pay-as-you-go,0
12983,1969-02-27,2017-05-03,postpaid,1
12984,2005-06-13,2012-08-15,prepaid,0
12985,1962-08-17,2020-06-01,pay-as-you-go,0
12986,1997-08-01,2020-06-23,prepaid,1
12987,1981-05-22,2017-02-23,postpaid,0
12988,2000-09-29,2017-08-16,prepaid,1
12989,1964-11-15,2014-08-21,prepaid,0
12990,1966-12-26,2017-12-18,prepaid,0
12991,1967-06-07,2013-07-04,postpaid,0
12992,1988-02-13,2014-03-20,prepaid,0
12993,1982-06-28,2017-11-15,prepaid,0
12994,1978-07-31,2013-10-05,pay-as-you-go,0
12995,1989-03-06,2012-03-21,prepaid,0
12996,1961-07-11,2016-09-07,prepaid,0
12997,1967-05-02,2015-05-04,prepaid,0
12998,1980-02-03,2015-05-17,postpaid,0
12999,1989-10-26,2015-11-05,prepaid,0
13000,1980-11-20,2019-07-05,prepaid,0
13001,1961-02-19,2020-01-28,prepaid,1
13002,2007-12-13,2017-11-14,prepaid,0
13003,1997-09-21,2017-09-20,pay-as-you-go,0
13004,1991-11-04,2012-08-26,prepaid,0
13005,1993-03-22,2014-08-12,pay-as-you-go,1
13006,1970-01-19,2016-02-13,postpaid,0
13007,1993-07-18,2016-05-28,prepaid,0
13008,1989-09-24,2020-02-10,prepaid,0
13009,1971-10-12,2016-02-22,prepaid,0
13010,1989-12-25,2014-11-18,postpaid,1
13011,2000-04-19,2013-06-12,pay-as-you-go,1
13012,1962-11-20,2012-11-25,pay-as-you-go,0
13013,1967-01-12,2019-10-05,prepaid,1
13014,1968-06-07,2020-01-24,prepaid,1
13015,1984-08-20,2015-09-30,prepaid,1
13016,1971-09-05,2012-08-18,prepaid,0
13017,1976-03-05,2020-04-03,postpaid,0
13018,2001-02-23,2013-11-08,prepaid,0
13019,1986-03-18,2018-07-04,postpaid,0
13020,1965-03-24,2014-03-15,prepaid,1
13021,1971-07-15,2012-07-08,prepaid,1
13022,1967-03-27,2015-07-13,prepaid,1
13023,2007-01-23,2019-05-18,prepaid,1
13024,1992-08-01,2017-06-02,prepaid,1
13025,1961-06-04,2016-10-13,prepaid,1
13026,1987-07-09,2017-01-23,prepaid,0
13027,1966-08-31,2014-09-11,pay-as-you-go,1
13028,1973-11-22,2012-08-18,prepaid,1
13029,1972-12-11,2019-09-09,pay-as-you-go,0
13030,1976-12-27,2020-03-26,prepaid,1
13031,1960-05-26,2014-11-27,prepaid,1
13032,2009-01-23,2016-12-06,prepaid,0
13033,1966-04-23,2012-04-05,prepaid,1
13034,1998-02-19,2015-08-27,prepaid,0
13035,1984-10-30,2016-05-17,prepaid,0
13036,1986-05-18,2018-07-28,prepaid,0
13037,2009-02-22,2019-07-14,postpaid,0
13038,2006-09-26,2012-08-09,postpaid,0
13039,2002-05-13,2017-10-26,prepaid,0
13040,1986-10-15,2018-03-26,prepaid,0
13041,1999-04-13,2020-01-23,prepaid,0
13042,1961-01-17,2012-10-31,prepaid,1
13043,1995-06-12,2018-11-30,postpaid,1
13044,1983-01-21,2018-08-27,prepaid,1
13045,1967-05-02,2017-05-15,prepaid,0
13046,2004-06-22,2012-09-14,prepaid,0
13047,1985-04-26,2014-04-07,pay-as-you-go,0
13048,1982-06-10,2012-08-16,prepaid,1
13049,1972-10-16,2018-01-25,prepaid,0
13050,1985-01-01,2017-07-03,prepaid,0
13051,1996-06-17,2013-08-26,postpaid,0
13052,1980-05-31,2012-01-01,prepaid,0
13053,1968-04-21,2015-07-27,postpaid,0
13054,1966-07-25,2017-08-11,prepaid,0
13055,1983-01-22,2013-06-27,prepaid,0
13056,1986-12-22,2014-11-29,pay-as-you-go,0
13057,1962-09-11,2013-09-07,postpaid,0
13058,1975-04-27,2016-02-17,prepaid,0
13059,1971-01-13,2016-08-23,postpaid,0
13060,1960-11-01,2014-04-01,prepaid,0
13061,2007-08-29,2014-07-20,prepaid,0
13062,1964-01-07,2012-10-22,prepaid,1
13063,1968-04-06,2015-10-07,prepaid,0
13064,1999-08-28,2015-10-08,postpaid,0
13065,1964-04-30,2014-11-22,prepaid,0
13066,1967-03-20,2016-11-15,prepaid,1
13067,2001-03-04,2018-02-16,prepaid,0
13068,1976-02-05,2016-09-13,prepaid,1
13069,1987-07-30,2014-08-04,prepaid,0
13070,1994-08-22,2018-07-28,prepaid,0
13071,1987-08-29,2013-02-15,pay-as-you-go,1
13072,2007-05-14,2016-08-16,prepaid,0
13073,1971-02-01,2018-06-25,prepaid,0
13074,1963-08-28,2016-02-05,prepaid,0
13075,2007-02-28,2015-09-12,prepaid,0
13076,1971-10-14,2018-12-21,prepaid,0
13077,1984-11-14,2018-04-04,prepaid,0
13078,1988-12-08,2012-03-23,pay-as-you-go,1
13079,1974-08-23,2018-03-17,prepaid,0
13080,1980-09-03,2020-06-11,pay-as-you-go,0
13081,1981-07-04,2019-01-14,prepaid,0
13082,1988-01-09,2012-02-16,prepaid,1
13083,1982-01-16,2012-05-12,prepaid,0
13084,1967-04-22,2015-09-18,prepaid,0
13085,1970-01-13,2019-05-01,prepaid,0
13086,1968-08-15,2019-11-21,prepaid,0
13087,1969-09-06,2014-04-28,prepaid,0
13088,1978-06-12,2012-07-16,pay-as-you-go,1
13089,1987-10-06,2012-04-13,prepaid,0
13090,1978-05-01,2017-05-12,prepaid,0
13091,1992-02-10,2016-07-29,prepaid,1
13092,1974-08-19,2013-07-17,prepaid,0
13093,1995-03-18,2018-05-12,postpaid,1
13094,1986-07-24,2012-06-11,postpaid,0
13095,1986-09-21,2013-09-02,prepaid,0
13096,1996-09-07,2019-04-28,pay-as-you-go,1
13097,1973-08-29,2015-12-18,prepaid,0
13098,2005-11-22,2012-01-23,prepaid,0
13099,1992-07-22,2016-01-11,prepaid,0
13100,1968-06-22,2014-06-19,prepaid,0
13101,1998-12-18,2015-05-03,prepaid,0
13102,1983-02-24,2015-10-27,prepaid,1
13103,1998-04-15,2016-01-22,prepaid,1
13104,1963-01-26,2014-02-12,prepaid,0
13105,1986-01-28,2017-08-19,prepaid,1
13106,1990-06-23,2015-04-19,postpaid,0
13107,1964-01-28,2013-12-14,postpaid,0
13108,1979-11-19,2019-09-08,prepaid,1
13109,1963-03-26,2014-02-28,prepaid,0
13110,1980-09-06,2014-03-02,postpaid,1
13111,1962-12-05,2019-05-08,prepaid,1
13112,1969-03-01,2014-03-15,prepaid,0
13113,1972-12-07,2013-12-26,pay-as-you-go,0
13114,2004-02-04,2019-10-16,prepaid,0
13115,1974-01-04,2016-01-22,prepaid,0
13116,1984-01-26,2016-01-17,prepaid,1
13117,1999-01-10,2012-02-23,prepaid,0
13118,1968-02-01,2016-10-28,prepaid,0
13119,1975-10-11,2017-10-27,prepaid,0
13120,1960-11-06,2014-02-24,prepaid,0
13121,1998-10-28,2014-07-04,prepaid,0
13122,1976-03-21,2014-11-17,prepaid,0
13123,1962-05-10,2017-11-18,prepaid,0
13124,1976-12-16,2015-12-06,pay-as-you-go,1
13125,1964-01-16,2017-10-23,postpaid,1
13126,1962-08-25,2017-08-27,prepaid,0
13127,2006-07-20,2017-10-24,postpaid,0
13128,2004-11-07,2015-08-22,postpaid,0
13129,1963-12-08,2012-10-24,prepaid,0
13130,1984-11-03,2017-03-14,prepaid,1
13131,1973-09-19,2020-02-07,postpaid,0
13132,1981-08-26,2015-12-12,prepaid,1
13133,2007-12-30,2014-07-20,prepaid,1
13134,1993-06-17,2014-06-07,prepaid,0
13135,2005-05-05,2018-01-27,prepaid,0
13136,1960-09-24,2020-04-10,prepaid,1
13137,1964-10-03,2018-11-02,prepaid,1
13138,1983-02-09,2013-11-11,prepaid,0
13139,2001-11-03,2013-10-20,prepaid,0
13140,1987-06-08,2015-12-26,prepaid,1
13141,1977-11-21,2019-04-06,postpaid,0
13142,1997-08-15,2012-04-07,prepaid,0
13143,1973-07-16,2019-04-03,prepaid,0
13144,1998-01-20,2015-04-08,prepaid,0
13145,1977-11-14,2012-05-10,prepaid,0
13146,2003-10-01,2016-11-17,prepaid,0
13147,1996-04-18,2015-11-20,prepaid,0
13148,1990-09-20,2019-01-27,prepaid,0
13149,2007-06-23,2016-08-24,pay-as-you-go,0
13150,2003-04-13,2012-11-29,prepaid,1
13151,2003-03-10,2012-03-02,pay-as-you-go,0
13152,1971-03-23,2019-12-16,prepaid,0
13153,1981-02-16,2017-09-08,postpaid,0
13154,1991-09-24,2019-07-14,postpaid,0
13155,1964-09-04,2017-11-14,postpaid,1
13156,1994-12-21,2012-05-31,prepaid,0
13157,1981-05-27,2019-05-03,prepaid,0
13158,2007-10-24,2020-03-07,postpaid,0
13159,1984-01-23,2016-10-18,prepaid,1
13160,1985-07-24,2016-02-07,postpaid,0
13161,1974-08-22,2020-01-29,postpaid,1
13162,1988-05-14,2015-04-24,prepaid,0
13163,1972-10-30,2014-08-06,prepaid,1
13164,2002-11-19,2015-11-07,prepaid,0
13165,1978-04-21,2012-07-20,prepaid,0
13166,2005-10-07,2015-01-16,prepaid,1
13167,1961-11-06,2018-03-09,postpaid,0
13168,1972-09-15,2018-09-07,pay-as-you-go,0
13169,1999-05-25,2016-12-02,postpaid,0
13170,1980-07-08,2020-01-09,prepaid,0
13171,1963-03-02,2012-06-10,pay-as-you-go,0
13172,1992-07-29,2012-09-15,prepaid,1
13173,1962-08-26,2013-01-01,prepaid,0
13174,1996-04-07,2014-02-21,prepaid,0
13175,1975-10-04,2013-09-03,postpaid,1
13176,2008-04-23,2017-06-03,prepaid,0
13177,1964-02-01,2017-01-16,postpaid,0
13178,1960-05-06,2017-09-28,prepaid,0
13179,2005-12-21,2015-01-10,prepaid,0
13180,1965-04-07,2016-06-01,prepaid,0
13181,1970-08-06,2012-08-14,postpaid,1
13182,1985-04-03,2013-03-11,postpaid,0
13183,1993-10-20,2012-08-03,prepaid,0
13184,1977-10-04,2016-03-06,prepaid,0
13185,1980-04-19,2013-08-01,prepaid,1
13186,1980-09-16,2019-08-27,prepaid,0
13187,1975-02-16,2015-01-24,prepaid,0
13188,1988-02-01,2012-02-10,prepaid,0
13189,2003-01-21,2013-12-25,postpaid,0
13190,2003-07-22,2012-03-05,pay-as-you-go,0
13191,1976-12-25,2018-10-19,prepaid,0
13192,2000-01-15,2019-10-26,pay-as-you-go,0
13193,1982-02-03,2013-02-16,prepaid,0
13194,1977-06-13,2012-09-26,prepaid,0
13195,1980-10-26,2014-11-16,prepaid,0
13196,2002-11-12,2015-07-21,postpaid,0
13197,2001-10-28,2014-01-21,postpaid,1
13198,1999-11-10,2012-09-19,postpaid,0
13199,1988-10-08,2012-09-25,pay-as-you-go,0
13200,1974-08-17,2019-06-08,prepaid,0
13201,1979-07-04,2018-11-05,prepaid,0
13202,1968-01-18,2016-01-11,prepaid,0
13203,1965-11-23,2015-11-24,prepaid,0
13204,1994-06-17,2016-12-19,postpaid,0
13205,1978-07-28,2020-07-24,postpaid,0
13206,1981-03-21,2016-05-10,pay-as-you-go,1
13207,1991-02-01,2018-06-11,prepaid,0
13208,1984-11-12,2015-11-15,prepaid,0
13209,1984-04-01,2012-11-14,prepaid,0
13210,1964-10-05,2016-10-13,prepaid,0
13211,1960-06-07,2014-06-21,prepaid,1
13212,1971-03-02,2016-04-15,prepaid,1
13213,1963-09-25,2012-05-05,pay-as-you-go,1
13214,1960-08-06,2015-03-04,postpaid,1
13215,1990-09-19,2015-10-08,postpaid,0
13216,1985-09-18,2019-01-30,prepaid,0
13217,1968-07-19,2012-02-22,prepaid,1
13218,1980-11-03,2018-07-19,prepaid,1
13219,1989-06-22,2012-03-07,prepaid,1
13220,1979-09-22,2015-08-22,prepaid,0
13221,1975-10-04,2012-01-23,prepaid,0
13222,1989-04-02,2017-05-12,prepaid,0
13223,1970-11-26,2017-05-20,prepaid,1
13224,1966-08-11,2017-05-22,postpaid,0
13225,1987-02-03,2016-10-08,prepaid,0
13226,1998-01-30,2013-09-21,postpaid,1
13227,1990-04-17,2014-12-28,prepaid,0
13228,1987-05-17,2014-02-14,prepaid,0
13229,2006-11-19,2014-02-04,prepaid,0
13230,1999-03-22,2014-05-13,prepaid,0
13231,2003-12-10,2017-03-13,prepaid,1
13232,1987-10-30,2020-04-30,prepaid,0
13233,2003-10-30,2013-08-19,prepaid,1
13234,2003-08-18,2017-10-08,prepaid,0
13235,2006-04-06,2016-01-27,prepaid,1
13236,2004-04-29,2016-05-16,postpaid,1
13237,1997-07-15,2014-03-31,prepaid,0
13238,1996-11-18,2018-06-20,prepaid,1
13239,2005-05-06,2018-05-09,prepaid,0
13240,1986-01-09,2015-05-17,pay-as-you-go,0
13241,1984-01-15,2019-01-24,pay-as-you-go,0
13242,1968-10-15,2019-03-27,prepaid,0
13243,1981-12-14,2014-01-21,pay-as-you-go,0
13244,1970-09-20,2015-08-09,prepaid,1
13245,1988-05-25,2014-01-27,prepaid,0
13246,2001-04-28,2013-05-21,pay-as-you-go,0
13247,1995-02-23,2015-01-03,postpaid,0
13248,1970-03-13,2013-11-28,prepaid,0
13249,1965-03-04,2015-08-01,prepaid,0
13250,1977-06-26,2014-05-17,prepaid,0
13251,1998-05-09,2015-02-11,prepaid,1
13252,1970-03-13,2013-11-10,prepaid,0
13253,1967-07-04,2018-12-13,prepaid,1
13254,1979-06-06,2019-04-02,postpaid,1
13255,1998-12-10,2014-11-10,postpaid,0
13256,2000-11-11,2017-09-11,prepaid,1
13257,2008-04-28,2020-04-12,postpaid,1
13258,1967-07-26,2018-07-28,postpaid,0
13259,1962-08-26,2014-08-31,prepaid,0
13260,1966-03-09,2018-02-20,prepaid,0
13261,2008-03-05,2019-08-21,postpaid,0
13262,1988-06-23,2020-05-03,postpaid,1
13263,1981-11-15,2014-08-19,prepaid,0
13264,1982-06-21,2015-06-04,prepaid,1
13265,1969-01-06,2015-05-15,prepaid,0
13266,1999-10-30,2012-06-22,prepaid,0
13267,1998-05-10,2017-01-29,prepaid,0
13268,1976-07-23,2017-07-20,prepaid,0
13269,1986-12-21,2012-12-23,prepaid,0
